"id","name","artists","artist_ids","energy","loudness","speechiness","valence","tempo","duration_ms"
"7FPslWbHIYawsvmqiDsIh9","Tribal Peace Dance","['Guney Ozsan']","['315VGRCSfq99I3qwJwpHG5']",0.9,-7.33,0.05,0.96,132,230909
"2KsMZnEgJhmLjHLE9JD5fh","Беспризорник (Leonardo Steppo Mix)","['Hi-Fi']","['3QGr3zxw4bdVID2bsKVQTd']",0.87,-6.72,0.09,0.96,132,350987
"5Day38yFILMRAOmrdazjOV","Easy Love - Sticky Remix","['Sigala', 'Sticky']","['1IueXOQyABrMOprrzwQJWN', '2M9VekPKghfVcZKgiugbNH']",0.95,-4.58,0.1,0.92,132,294733
"3u3xjrU0VQvDe4uSTfmR4W","Hernando's Hideaway / Tico Tico","['Dana Countryman', 'Jean-Jacques Perrey']","['2TPk0Xw81wqOb8wHTSXkHO', '09x9KmiHgFJgWySzkMRNGx']",0.54,-11.76,0.08,0.91,132,205907
"09hGn06PaDXqHUUew7OwF0","Appearing the Orbit","['The Plastic Noise Experience']","['30DO4quiOW02lNQ8XGldRK']",0.86,-7.85,0.06,0.92,132,228013
"2PYeckEEJF7TXFU0i2YY1u","Inside Out Boogie","['Hadden Sayers']","['7BkGCiTUT4o32cTZd7IQaB']",0.76,-9.16,0.06,0.94,132,209136
"4GbgdwkzMcCpuvwVvb27rY","Wanna Be With You - Album Mix","['Lamonde']","['4tMMHQ58Jn6IvUATulcNcw']",0.71,-12.17,0.09,0.96,132,415066
"6Dovc22rUxnTcgfhEbJd0e","No Temas","['Jah Love']","['2ZjAUPTLH9Z3zmVsUdBsOd']",0.6,-5.99,0.06,0.97,132,235902
"1IJbqvTe7k5jE4DrJyYVMU","Funeral (extended)","['Prince Alla', 'Junior Ross']","['4B4xNaBe6u9iNPsDkJC8I2', '50JN98it5mxy2wyh4Ucv7D']",0.65,-7.16,0.06,0.95,132.01,399160
"77C7vX9UHYt8JKqAI6fuHe","Olvidala (Olvidame)","['Bachata Klan']","['0La4hDuMdyrf8R6qbh6bWB']",0.45,-5.73,0.09,0.95,132.01,284587
"5QLtS3ZTGq4rtaBTud3cLg","Hello Tune","['Mister Q']","['3EfgBR796c7aDYN9trLq8I']",0.64,-6.67,0.11,0.97,132.01,209880
"26wABvvWFUlmcRq2pIXWgO","Hello Tune","['Mister Q']","['3EfgBR796c7aDYN9trLq8I']",0.64,-6.67,0.11,0.97,132.01,209880
"2XwGILOwygDPwv0sTJdbdQ","In Deeper Presence","['Los Hermanos']","['7m6dhfApYjqOgLWODJt2m5']",0.64,-15.77,0.05,0.96,132.01,277173
"257BTGPG52bRYXkZpch56Z","Ina Ye","['Midnite', 'Vaughn Benjamin']","['2qo5BOQTBHXYKcTER10pRZ', '7JK18BqImVopAtbD4Eqcvx']",0.85,-5.13,0.22,0.92,132.01,228933
"2tplJrUwGkM5oJUXyD1pB7","Drei Auf Drei 3","['Sascha Funke']","['1dDTkRz9WVOQr63enjJ1Yd']",0.94,-7.85,0.1,0.96,132.01,364043
"6IIy8VjsbLe4794HNodK4w","Heel And Toe - Evil Nine Remix","['Freeland']","['1V1dcUuezRttHpdNuadt2F']",0.77,-6.88,0.09,0.92,132.02,394707
"6CAkrOeEh7yTV7dfe9kUNl","So Hard","['Richter']","['5HGgI9g9Fuu2blqXL1isBd']",0.95,-6.95,0.06,0.92,132.02,308147
"75B68pLPGsqD9DNz6mJKkU","Pistol In Your Face","['Charlie Musselwhite']","['4NikxGoDm5LGVYAHj0Euoc']",0.8,-7.18,0.06,0.92,132.02,248667
"4WiirVr69DMMMnTztGc9FZ","Mi Niña Cambio","['Bachata Klan']","['0La4hDuMdyrf8R6qbh6bWB']",0.46,-7.54,0.05,0.91,132.02,276627
"6EF4MyxtiaH8vCdYqz9HVI","No Tengo Suerte En El Amor","['Bachata Klan']","['0La4hDuMdyrf8R6qbh6bWB']",0.4,-8.62,0.09,0.93,132.03,242560
"6FBrPGoyidQj614Lf28eQb","ソフトビニールフィギア","['Masaki Suda']","['6n4SsAp5VjvIBg3s9QCcPX']",0.9,-2.93,0.05,0.92,132.03,254507
"6scLuYjtrhfakEX95k34u5","Climbing the Mountain","['Podington Bear']","['0PIK27djDltDKmwJAC7mKv']",0.54,-11.29,0.06,0.96,132.03,336547
"0nKeXASXzeDRg8wdpyNvO4","Outshine Me","['Colt Ford']","['0OpWIlokQeE7BNQMhuu2Nx']",0.78,-5.54,0.06,0.94,132.03,232290
"1AlAF04unSMMTzv2vphDix","Latinas Del Mundo","['Merengue Latin Band']","['6CfAyHRZimRXEFeC7Tcseo']",0.81,-9.87,0.06,0.93,132.03,250800
"6105FkBDzEkpXyBqub9yRA","Djalia","['Kimi Djabaté']","['4oaeDk3ZcogfTrHVjenjAp']",0.23,-13.37,0.14,0.91,132.04,270253
"38Tff0u1X2pB2AWGtNB0uR","Foreplay","['Clint Crisher']","['65meLzGbjqKWohQHTD6bVM']",0.66,-7.28,0.07,0.96,132.04,200440
"3WEwBmGfynicGU9o5Suwfs","Devil's in the Details - Remastered","['Douglas Aldridge']","['2rsY9pXQ4tLxrRzhCw1MhC']",0.53,-7.66,0.08,0.93,132.04,242640
"7HtsvVFU7mi6gsp0ZxNyTi","Sé que vendrás llorando","['Blanca Star Olivera']","['7GmxZxl3008xomdttQIBdY']",0.91,-7.39,0.09,0.94,132.04,261160
"5TYGNUOAJlXHaMrdBqDV6X","Mädchen","['Die Prinzen']","['7F0bQWvv3rfV3EubmoQlwZ']",0.7,-8.42,0.06,0.92,132.05,204600
"0xCea1e4zapAF0Aqr1c780","Buzzsaw (Just Can't Wait Mix)","['Surasshu']","['2380K1oZgxEx3HKOI0yKRC']",0.86,-5.08,0.06,0.95,132.05,295930
"2NiJmxd21pKFuOihjj02NV","Feuer auf dem Dach","['Atomik Harmonik']","['79cRXV6cNr3RXgjuFaFEDC']",0.99,-3.16,0.05,0.92,132.05,237945
"0PrSqhqOq6DRtnqEke1sTg","Feuer auf dem Dach","['Atomik Harmonik']","['79cRXV6cNr3RXgjuFaFEDC']",0.99,-3.16,0.05,0.92,132.05,237945
"0u1SKtPMzQLCX2X0dmUWAK","The Glen Cottage Polka / The Tolka Polka - Live","['Kevin Burke']","['1TOi0t9accAUeMJXVd6ycF']",0.41,-13.61,0.2,0.96,132.05,231678
"3zmHNIHacCvxD3i2PlWcxG","Feel","['Ruskabank']","['2OaMKGZNCae3tEhUThHW5I']",0.6,-5.66,0.05,0.97,132.06,207293
"1sS1l85Q5a7laIxTcwUxhy","Tommy's Guajira","['Grupo Latin Vibe']","['5Qxk0OxCmqsQA6sxj8LToK']",0.64,-7.68,0.06,0.93,132.06,342107
"6ApabZqMQHOjwMuBuHLOkd","Lover, Come Back To Me - Live","['Jay & Kai']","['2jINE7ysXvtW1EF7BSkhk3']",0.41,-13.11,0.05,0.93,132.06,324173
"6UtoW2G2weVn0Of98eLpnU","Siwa","['Samite']","['4pVLzmuKU51CVcXRNpDuJ6']",0.62,-11.07,0.05,0.97,132.06,291893
"0M01nqbdp3U3Ujr0HNBp5M","Turkish March","['Duckmandu']","['2yIZ9SThgT5OVEDRM6wx3v']",0.27,-10,0.2,0.97,132.07,206360
"3AToIDUVQ8Hw86Fp9UAkME","I Am the Resurrection","['The Stone Roses']","['1lYT0A0LV5DUfxr6doRP3d']",0.81,-11.69,0.08,0.97,132.12,222360
"00utzr3MeaUP8IsDZKuAPp","Freaks","['Caravan of Thieves']","['14vniO1UzLDNPLxDThpTYj']",0.6,-7.06,0.06,0.91,132.12,245013
"4WHjSca98s20Ta4KheamFM","Prices","['Freequency WC', 'Joey Maurice']","['63BxEszyWyB67B7ziztEKQ', '4MDnIDdTwq1p7e1f2I8Yps']",0.67,-8.54,0.12,0.91,132.13,218182
"1qqAqz1fF0TygJVeWDwl6v","Party with Me","['Iamdred']","['2dC02SlIa2inA15UTpr4lQ']",0.92,-4.49,0.08,0.95,132.14,216152
"1G5rBhlOS5tfBZDY03F2Sy","Se Fué","['Septeto Habanero']","['2xzfnbdjAjU2V1PROiyqz2']",0.32,-16.21,0.07,0.97,132.14,275040
"2fB5lilnfzvJSa9zGdF4iO","Les Diré, Les Diremos","['Gloria Trevi']","['1Db5GsIoVWYktPoD2nnPZZ']",0.72,-11.05,0.07,0.93,132.15,210227
"0GUXWAEdvDfrw5eYJC8CvP","Let's Go","['Bay City Rollers']","['3r9TXuXfOUxXjgYgAR0fP8']",0.73,-12.08,0.12,0.96,132.18,208107
"0OMUfNVJpO1XvNkoJGYd0O","Tradición","['Gloria Estefan']","['5IFCkqu9J6xdWeYMk5I889']",0.7,-6.79,0.11,0.91,132.22,320027
"0rdvvCyuPanlxGbspaoEJO","Los Ilegales","['Dueto Bertin Y Lalo']","['3d9UUpP9bL5PHjrn9uXYoN']",0.53,-5.21,0.07,0.96,132.22,210760
"4FFVqPHBxqIwaWwVcn49li","Nyak Mien","['Ibibio Sound Machine']","['4J6CnIqPEtWYn3la2YYj2c']",0.71,-7.18,0.06,0.96,132.24,231840
"5NcCZxUZGL9h0Bv8uZ1ap4","Project Love","['New Birth Brass Band']","['3hdMbdOX8WPckNLQCFylLt']",0.67,-10.18,0.45,0.91,132.25,275733
"4W0kKCFmObbuESjFaGcs2J","Hope Street","['Ian McLagan & The Bump Band']","['5tqIfXw3eUv978SKkIG6Kv']",0.64,-7.15,0.06,0.92,132.31,209773
"2Qb5QHGGotucziYjXUQzYh","Christmas Time Is Here","['The Christmas Jug Band', 'Tim Eschliman', 'Lance Dickerson', 'Nik Phelps', 'Paul Robinson']","['6IfoA6PLkiXR6N6rC9rEFc', '3R5isnhZNDW3hdfhTbqTAU', '4PxPOetlwI5Ymv4hzCdmox', '7opwa8Ld2mGaHZwpBrhwxV', '5ZGbu7gCMn93JIiV9cIj1A']",0.56,-10.56,0.09,0.96,132.32,213827
"6rIWUJmG1CqKyBUMWS9Ys3","Christmas Time Is Here","['The Christmas Jug Band', 'sung by Tim Eschliman']","['6IfoA6PLkiXR6N6rC9rEFc', '5bWYgxGfgk3d6xRALu5AD8']",0.63,-8.01,0.12,0.95,132.33,212000
"5C57FzNsdGSIeIiyXbDtw0","Journey to the End of the Night","['Aim']","['1ILwJ5zliBLMsRARQJjOMp']",0.78,-7.02,0.06,0.91,132.33,327080
"2cxbxpHrND6i4uvUGVvC9J","Just a Friend 2002 - Radio Edit","['Mario']","['20s0P9QLxGqKuCsGwFsp7w']",0.68,-6.1,0.19,0.91,132.35,214200
"5A8hL7gEDA5blXUX8sUlaD","KASULU","['Hubert von Goisern']","['72dgVaIpOQXNb0kPaSij9W']",0.93,-15.96,0.08,0.93,132.35,368000
"0DbwD54TERuoZ7BQuD1pvd","Pizzeria","['Marah']","['6reL7Hq6obyCxSqurc8i1D']",0.61,-6.42,0.09,0.92,132.37,201307
"3c600inWfXzQR9WHYMsSII","Killiburne Brae","['The Irish Rovers']","['0tkKwWigaADLYB9HdFCjYo']",0.78,-8.48,0.24,0.96,132.42,205133
"1FDwvRzxQQMkrtqsXEDmoi","Shut Up (And Sleep with Me) [Morel's Alternative Club Mix]","['Sin With Sebastian']","['0M898uhr3b4OPIUC4pse47']",0.92,-10.37,0.05,0.94,132.42,393667
"3AE2aswmQUEJaRgZHh7qjv","Shut Up (And Sleep With Me) [Morel's Alternative Club Mix]","['Sin With Sebastian']","['0M898uhr3b4OPIUC4pse47']",0.92,-10.37,0.05,0.94,132.42,393667
"3sWLwZZCPLvNA69babKwVW","Glory Glory","['Eugene Hideaway Bridges']","['0vZJjQvIZKzNxKOP5eLzWY']",0.71,-9.38,0.07,0.97,132.46,207707
"1yizPB9cNFcqFCoPIOs8pa","Opener (Live)","['Lost And Found']","['7ngvidNmDSGOZDtgFwR090']",0.46,-10.86,0.08,0.91,132.48,210966
"4Us8itslno5madjMYjGDkC","The Hotsy Totsy Polka","['Those Darn Accordions']","['0UV5bjqMPOEBKfkjkec6Uc']",0.85,-7.3,0.06,0.96,132.49,202227
"5LN3mJA1KJ2u5t1lbG7VGO","Trains (Slam Door Session Version)","['The Big']","['2h84fkLo4UIOQil9ntYJPI']",0.58,-8.33,0.05,0.93,132.5,220750
"4BKgID1KPSv8VJFav5dBDh","Get Your Business Straight - Live","['Magic Slim & The Teardrops']","['2HjJcAHHvf3xGxYQ6LXSat']",0.95,-4.18,0.05,0.92,132.51,289627
"3ocP1lgKUmR87xiocGl0em","Aboku Boku Bandi","['Super Mama Djombo']","['38WRvRXIOeefhY4vRxEGrr']",0.89,-7.65,0.05,0.91,132.52,271040
"2LBc46Xo4HyQmhoikKLah3","Pathfinder","['Rudiments']","['6E4hQz9n616v4ZfC0dYx3Q']",0.68,-9.2,0.12,0.92,132.53,418960
"7fvFgCzDOCkwQjkrl83otS","Shootin' Up Signs","['Dash Rip Tock']","['1FYlEVTX8n4uZcnAFj27Bg']",0.69,-12.42,0.05,0.93,132.54,249200
"2ZTAVIWyT9c2UhSqwU9scB","God's Eye View","['Walter Becker']","['3yf5bmiturJVzQYIK1QbWX']",0.41,-8.67,0.06,0.91,132.54,362841
"7HJ91mOhe4HD5O6O7KnNDC","Sweet Tony","['Rankin Cobra']","['08mdY52U0QxWW4tiJIIDRv']",0.88,-10.18,0.06,0.9,132.54,335520
"7K6z4CWXmkHm4e8sspCl3B","Call My Job","['John McVey']","['4PHzjyk9j8VcphkV0Gf9aj']",0.8,-5.29,0.07,0.93,132.55,286400
"4NgBDp9Qm7tGCoePOdNLRz","Out-of-touch Guy","['Monsieur Doumani']","['5EDdS7mPetnRTd1oeRtS3u']",0.57,-6.02,0.06,0.97,132.56,247227
"3BzNAvxIZLhsoba7Jpq35j","Carry On","['Coffee Zombie Collective']","['5jyDSgZv8Bd2gJL0lYzsUf']",0.76,-5.93,0.06,0.95,132.57,269147
"2FmozQVGwJG3hNpkxiKIif","Black Rose","['No Deal', 'Nathan Hamilton']","['6VOqDw8q0kBHLFsc8dK5z4', '344YucYOcblIYDtFpVKaSr']",0.78,-5.63,0.06,0.92,132.59,213560
"6sqnrRNSp2JBVNUMdGGj9p","Cage Fighter","['Jon Brooks']","['4MFs7wOf1uoybe7yec34qX']",0.35,-15.08,0.13,0.93,132.6,278853
"5glrDFQKeKwntPjzkCh5qW","Take the Heat off Me","['Boney M.']","['54R6Y0I7jGUCveDTtI21nb']",0.88,-7.42,0.14,0.91,132.64,287160
"1VhhS86JkIcNDf1eD8Hvv5","Three Meals A Day","['Dennis Brown']","['0UmBaQJflaHddKtf1lrA6F']",0.76,-6.19,0.06,0.96,132.67,287667
"3ud72cckHmWf1nOXRnuTMw","Ka Ayi Gaa Medley","['Sis. Chimuche Okeke']","['6ayOpA1wjBAGPwuxbaBW6y']",0.87,-2.41,0.14,0.91,132.69,357383
"4PWzxfaFb5pofpZ3kgqTEY","Midnight Rainbow","['Stardust Revue']","['6gwjJz85PWrQ4mSLrku8fh']",0.88,-3.71,0.07,0.94,132.7,246667
"43EZLvk6Md4oV6giZRJMvS","Soca Salsa","['Rankin Cobra']","['08mdY52U0QxWW4tiJIIDRv']",0.85,-10.57,0.06,0.97,132.71,249667
"1FtcznRCfS5jLYTvhSz73W","If I","['Horace Andy']","['2ieAXAuLe6qQ3RJsqCxpoC']",0.79,-8.4,0.08,0.95,132.73,246800
"39i9krZZ1VmHSCOW2hmqMw","Music Box (Extended Version)","['Evelyn ""Champagne"" King']","['4JCt4xrbbBB9blkKwNlcJ7']",0.67,-9.64,0.05,0.96,132.73,451373
"5ti5w87bsdDBmyJsFmmpmE","Dios","['Junior & Jorge']","['08Y8lyLej3SbV3BUILPp2d']",0.47,-9.98,0.06,0.94,132.75,289000
"0b4bCjjf9BFNooi72lJPmr","I Got Money","['Magic Slim & The Teardrops']","['2HjJcAHHvf3xGxYQ6LXSat']",0.77,-5.97,0.06,0.96,132.78,203947
"5V1HjL5dfovHDCClmtSSEM","Soldiers of Sound","['iLa Mawana']","['7MITor11wcrYJ7sOVxdeiU']",0.44,-7.85,0.05,0.92,132.78,351840
"1w5RmT4QgrKtGqRpRuI5aH","Maho Snaps - Port Of Call - Midnight Howl","['Robin Bullock']","['2ZKp4SlkqlTHfKIx46BvS0']",0.42,-13.59,0.05,0.96,132.78,225293
"2QDRje8o5jOasNIWAx7OQe","I Only Want to Be with You","['Bay City Rollers']","['3r9TXuXfOUxXjgYgAR0fP8']",0.96,-8.02,0.06,0.97,132.8,217467
"2zmg6p9rhPdcT1cTnGISBt","Echame Una Mano Señor","['El Gringo De La Bachata']","['6ByP3EiKbSlgvP0tIIXBkH']",0.6,-5.52,0.05,0.9,132.81,278640
"3RZfdp57UDcwLHIGZBBF7Z","Toy of Cork Road","[""Boann's Clan""]","['3XASuLbEgY254vr1GShpNa']",0.82,-8.63,0.05,0.95,132.82,254733
"6dlEzWGKXrUPuIzdCjEu3c","I Only Want to Be with You","['Bay City Rollers']","['3r9TXuXfOUxXjgYgAR0fP8']",0.96,-8.09,0.06,0.97,132.82,215653
"5x4NMm3CTrbeNQabU9OEnl","Candeeiro Encantado","['Lenine']","['4YLBdrR3DVSMncm785NH6C']",0.82,-9.72,0.06,0.94,132.83,253520
"0REa54YCr3pCcOpsKm7GnJ","Don't Tell My Wife","['Eric Schwartz']","['2wmjSzz9TcqPgSNMGAVksR']",0.57,-7.37,0.34,0.9,132.84,282880
"2dZiuC6XJwDGI8pk3Xq7gr","Nettle + Pralines","['µ-Ziq']","['7AiamoV760pPGGM5PbOC6X']",0.95,-5.21,0.07,0.97,132.85,389667
"1DsuElhLRyI4n7NQ3TeWrk","Isputoki Song (feat. Sexbomb Girls)","['Joey De Leon', 'Sexbomb Girls']","['204rRUtZ6aVfefn4b0DW62', '4HuN4J7CJxP3Y3FizjNxXa']",0.83,-7.2,0.06,0.94,132.85,231627
"4jxLDT79U30LG5sOuJdC9k","Dr. O'neill's","['Across The Pond']","['7sHn88HEijOl9EUnWr0YBM']",0.68,-7.74,0.06,0.97,132.85,327160
"5BAq9n2udoIlnl75Jlsr3S","Hiver","['Alain Barrière']","['0ZKY5JXrPqZ761rg10WqtW']",0.9,-7.75,0.05,0.9,132.85,295507
"3KeLbgH0FQCiFqZjXQIbFL","Y Vuelvo Y Vuelvo","['Kinito Mendez']","['1dlQ9EIUyQvXZ3l05YMQdT']",0.9,-2.84,0.08,0.91,132.86,281747
"5US46hSPDM31JyQbxAIWlJ","Keep Love New","['Betty Wright']","['0PDqlUGugF5Jt6DZyATvfz']",0.74,-10.75,0.06,0.9,132.87,286933
"5A7JwVUxYV5NGxdxBNxhg8","You Can't Do Disco Without a Strat","['Andrew Weatherall']","['5J85JTgIYIUP276hmuIozn']",0.59,-10.69,0.08,0.92,132.92,421800
"0oNxEWXpkr2ppHtqlwj9bk","Stop, Baby, stop","['Puhdys']","['2oIff3MArfKonx1PCiXj8O']",0.49,-11.58,0.07,0.96,132.93,201200
"2uKPtqx4AcsVQfYTRf9ar8","Better Than Ever","['Quitzow']","['7eqVEUWiiF4szQ237kvuIw']",0.9,-5.09,0.11,0.94,132.95,231960
"3jxGqPwrXy91KSVP0qAida","Seal Our Fate","['Gloria Estefan']","['5IFCkqu9J6xdWeYMk5I889']",0.93,-7.16,0.05,0.94,132.95,263360
"04zrPERrSO4CfyargthKJ9","Bla Bla Bla","[""Gigi D'Agostino""]","['1OAjDaKgg00KCUYqDe68un']",0.83,-8.29,0.08,0.96,132.98,255547
"5qF64CXSuIl3PZvW660aXg","Bla Bla Bla","[""Gigi D'Agostino""]","['1OAjDaKgg00KCUYqDe68un']",0.82,-8.37,0.08,0.96,132.98,256133
"4iArm5Gbxwhm2yakJVBrY0","Eras Diferente","['Monchy & Alexandra']","['3rs3EOlJ8jyPpdGiQ9Mhub']",0.62,-4.87,0.07,0.97,132.98,302093
"007beZb0hV6tJKYahofjro","Desde Que Me Dejaste","['Bachata Klan']","['0La4hDuMdyrf8R6qbh6bWB']",0.43,-7.3,0.06,0.94,132.98,235240
"1o5x76hfdKVsJjyRYt8C9e","U Can't Touch This","[""Kids Rap'n The Hits""]","['2BrDz1Swv1kqola1AYzjGI']",0.71,-7.1,0.06,0.96,132.99,255547
"4aJP3bMwLVIQqGMLLj6DbZ","I Don't Know Just What It Is About You","['Roy Hamilton']","['03heaC5xiTnpquwHyHXr2s']",0.73,-5.8,0.05,0.97,132.99,267286
"6XfOH8dLzKPJgjdx19H1hx","Believe - Phat 'n' Phunky Club Mix","['Cher', ""Phat 'N' Phunky""]","['72OaDtakiy6yFqkt4TsiFt', '10BkfITlWcENhlLsP9GoUC']",0.87,-6.89,0.05,0.9,133,464213
"2bD9x9kN4wYyVoyckeqlLk","Move Over","['Janis Joplin']","['4NgfOZCL9Ml67xzM0xzIvC']",0.5,-10.34,0.05,0.92,133,223827
"2wVUZT4ddlN0nCVHWNpuJG","The Killer Blade","['The Big Boss']","['1mhngVZ2FhF4C3WyZOipzQ']",0.98,-4.03,0.06,0.91,133,355841
"28GI32JFK3PWqwdg9cLfW5","Diferente","['Sandy']","['5BAQqW0Tve7GJW8tlP8MSF']",0.92,-9.53,0.05,0.9,133.01,289200
"1sH9cMCkFA37PWOAbcRdfv","Zouke Mama","['Tony Prescott']","['09nHylwhj059aYu9SZKm18']",0.96,-3.84,0.16,0.95,133.03,256507
"08e4KHi3q2DfpHTalQ8edC","Kituriat","['The Jerry Cans']","['2KRbj0uDbY56wTORJiY229']",0.79,-8.85,0.07,0.95,133.03,297333
"0g3gOLp306bhNdrZ8ADNmi","Volvio La Traicionera","['Aventura']","['1qto4hHid1P71emI6Fd8xi']",0.71,-8.78,0.05,0.9,133.04,202987
"4FoPGsWRSA6dyFFHvf0jMy","Namorar Na Rede","['Latino']","['06EMbW4WO6U4fGNnKjeuI5']",0.91,-4.34,0.12,0.92,133.05,215973
"797rJ9656LJPBugyLnjPg8","Judgment Day (feat. Iya Terra)","['For Peace Band', 'Iya Terra']","['4rurL3H38rgoOD4hQBmLxr', '1uXHYeD8JQjkaIGvEARs4D']",0.63,-6.23,0.08,0.92,133.05,249729
"1WmDjCbx0WWGcB6GiwzGi8","TIGHTEN UP (JAPANESE GENTLEMEN STAND UP PLEASE!) (2019 Bob Ludwig Remastering) - (Japanese Gentlemen Stand Up Please!) [2019 Bob Ludwig Remastering]","['YELLOW MAGIC ORCHESTRA']","['2JIf5JxI3ypOSfrfNIIMQE']",0.86,-4.91,0.06,0.91,133.07,221813
"0w4jflT2npg18QKFabGq7b","Leave Rasta","['Horace Andy']","['2ieAXAuLe6qQ3RJsqCxpoC']",0.82,-9.46,0.06,0.96,133.08,246200
"3iHHkERZGuhizzqeaVI7O7","Land Of DeValera","['Black 47']","['1DDG3ZoXbfw3gL9G8YdHY9']",0.75,-4.7,0.11,0.95,133.08,268427
"4t1VSdJfMqs90KcpLqOzFK","Food Security","['Gregory Isaacs']","['6QHu71f8LLeT8n0GzfbYFc']",0.7,-3.72,0.06,0.94,133.11,423060
"5mF5J42iQCv3lPR4lSCCqt","Basilio Mondragón","['La Victoria De Mexico']","['5H3OgLU1hxDDEqfmr4z5l0']",0.54,-7.14,0.06,0.97,133.12,3e+05
"5yTfUotqyLAZSwxxe1iRJ3","Suspicious Servant","['Stu Gardner']","['0gJHfKGAPwJYziuE4cjhpd']",0.72,-11.61,0.06,0.91,133.14,215773
"2cbpzeetOcxlnbaQ9wLDcB","Big Blue Train","['Whiteboy James And The Blues Express']","['6vsdVGncMjoWmzDibaK3eM']",0.93,-5.61,0.1,0.92,133.15,237000
"2ckPkjSr8WEQd5bzBBWloE","Lalatiana","['David Lindley', 'Henry Kaiser']","['1l3MU8zV0Rf8qyB7dae38J', '3JgykWJiK9U8B4gfoWdDMb']",0.37,-18.92,0.07,0.94,133.15,200560
"6tuMoX3ADLqwI4Po2RAwwp","As a Matter of Fact","['Martha and the Muffins']","['5nWbdgU2jcFSbrPV7EAoLK']",0.95,-3.93,0.14,0.92,133.16,246800
"7FS078nMaXI22ysEiaPlp9","Jigs: The Frieze Breeches / The Lark In The Morning","['Tommy Peoples']","['3gifBSoFQ7CC5ldWmhFDdM']",0.52,-11.21,0.05,0.97,133.16,263507
"34rJOXCFVr1jz2UUj0UYE8","Jah Know - Remix","['Daweh Congo', 'Junior Reid']","['6fDm3JaRQFFc8YMeahJifa', '0qPUDOVD0aYR2lmCilnscs']",0.7,-5.45,0.14,0.95,133.17,239373
"0s0QcVpI8EwwTrsZR6upG4","Give It Up","['Miles Davis']","['0kbYTNQb4Pb1rPbbaF0pT4']",0.86,-4.16,0.16,0.93,133.18,378262
"6YWD08IiVpBDtrMnx2DCeV","I Like To Trick","['Ray J']","['6gbGGM0E8Q1hE511psqxL0']",0.66,-7.67,0.09,0.96,133.18,203720
"2inRYPCB4Zn6kra39n9J1I","Amarga Navidad (Marimba Guatemala)","['Marimba Maderas Chapinas']","['33VFYYgqohxOtRYnyicOdu']",0.6,-8.32,0.06,0.92,133.2,203387
"58U7ZgRuwYNqu0p8HQzbbb","Jazzin' With Jazzbeaux","['DAVID GRISMAN QUINTET']","['5Biyy105DovS7aMHiU1HRL']",0.35,-17.48,0.07,0.9,133.21,383933
"4bID7c3Y5FmaIOEhVsE8xi","One in a Million","['The Romantics']","['3daM7asS0gCFvyLemNx2EE']",0.89,-5.94,0.06,0.95,133.22,220200
"3Ct3BWf0gWHXq12jtMKhlp","Shack up with You","['John Clarke']","['6k6agNNv0UOOimxKKYltwU']",0.64,-8.55,0.17,0.91,133.23,204120
"1ig2N2DvX6IFqHPp6d8Gpr","Doctor Marihuana (feat. Big Man) - Banda Sonora de la Película: ""Los Jefes""","['Cartel De Santa', 'Big Man']","['07PdYoE4jVRF6Ut40GgVSP', '6kWVei3PrpBrt3Ka7W45eQ']",0.91,-3.85,0.06,0.93,133.23,280880
"3Au87d8q9j6CCSsf9nHGzW","Texas","['Bad News Blues Band']","['1vbTCEz3mDEJ3Q2rDZo1sF']",0.88,-5.96,0.06,0.92,133.25,239213
"00H7xbkAwms12YLCZwDj3z","Shake Your Groove Thing","['Peaches & Herb', 'Connie and Carla']","['6qI4LTzMRpTxRzMZPvv2C6', '5EW3eu3yqB3YbyGy5dWNqH']",0.56,-13,0.06,0.96,133.27,216427
"2B5J8QJBZTdjCEeuRNUkqg","Satisfied","['Danté LaBelle']","['70K6aVPMFcmmQ15VhsvspI']",0.58,-9.85,0.07,0.96,133.29,225600
"4K85ZpZGQwEmil7VTqh0wQ","You're Going out of Your Mind","['KC & The Sunshine Band']","['3mQBpAOMWYqAZyxtyeo4Lo']",0.61,-11.35,0.05,0.96,133.31,202080
"6IlWzr4dkCw2EU9EFEDvdG","Da da da ich lieb' Dich nicht, du liebst mich nicht","['Wolkenfänger und Sternenreiter']","['0AAY7xSQIFLoKm6QxHuX7j']",0.37,-13.63,0.21,0.92,133.31,207567
"5L5gH3UI335MYK0eUQBSxK","Da da da ich lieb' Dich nicht, du liebst mich nicht","['Wolkenfänger und Sternenreiter']","['0AAY7xSQIFLoKm6QxHuX7j']",0.37,-13.63,0.21,0.92,133.31,207567
"2dbubzHpqTKPJ24MbSwn4C","Star Behind the Cloud","['Here Be Dragons']","['7LxmNo1O00Kp51Pzywt4PD']",0.7,-7.86,0.1,0.92,133.32,286933
"6rsAEHegWbeeHVuZ7DEana","Underdub","['Victor Rice']","['4U5EfF2PUDRP0TVvgsePQ5']",0.36,-11.05,0.1,0.94,133.33,200867
"2Xs560xRMi48Ht1lh9XHYK","Work Song","['The Slackers']","['2QRPuDfRA9LtoeGFaMikmK']",0.5,-12.54,0.09,0.95,133.35,311640
"6KHbEPrgSfsKydjHQIpGc4","Por Salvar Mi Amor","['Maricelys']","['4VZGytQymrjxocDAFarzTm']",0.67,-7.73,0.06,0.95,133.43,248067
